shift_id,date,shift,nurse_id,nurse_name,role
SH-000093,2016-02-17,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-000094,2016-02-17,Night (19-07),RN-024,Priya Okafor,Charge Nurse
SH-000094,2016-02-17,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-000094,2016-02-17,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-000094,2016-02-17,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000094,2016-02-17,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000095,2016-02-18,Day (07-19),RN-042,Priya Mensah,Charge Nurse
SH-000095,2016-02-18,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-000095,2016-02-18,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-000095,2016-02-18,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-000095,2016-02-18,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-000095,2016-02-18,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-000096,2016-02-18,Night (19-07),RN-024,Priya Okafor,Charge Nurse
SH-000096,2016-02-18,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-000096,2016-02-18,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000096,2016-02-18,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-000096,2016-02-18,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-000096,2016-02-18,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-000097,2016-02-19,Day (07-19),RN-028,Kofi Mensah,Charge Nurse
SH-000097,2016-02-19,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-000097,2016-02-19,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-000097,2016-02-19,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-000097,2016-02-19,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-000097,2016-02-19,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-000098,2016-02-19,Night (19-07),RN-020,Ana Silva,Charge Nurse
SH-000098,2016-02-19,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-000098,2016-02-19,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-000098,2016-02-19,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-000098,2016-02-19,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-000098,2016-02-19,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-000099,2016-02-20,Day (07-19),RN-008,Leo Sharma,Charge Nurse
SH-000099,2016-02-20,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-000099,2016-02-20,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-000099,2016-02-20,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000099,2016-02-20,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-000099,2016-02-20,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-000100,2016-02-20,Night (19-07),RN-041,Yara Okafor,Charge Nurse
SH-000100,2016-02-20,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-000100,2016-02-20,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-000100,2016-02-20,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-000100,2016-02-20,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-000100,2016-02-20,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-000100,2016-02-20,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000101,2016-02-21,Day (07-19),RN-017,Sam Meyer,Charge Nurse
SH-000101,2016-02-21,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000101,2016-02-21,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-000101,2016-02-21,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-000101,2016-02-21,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000101,2016-02-21,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-000101,2016-02-21,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-000102,2016-02-21,Night (19-07),RN-039,Grace Dubois,Charge Nurse
SH-000102,2016-02-21,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-000102,2016-02-21,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-000102,2016-02-21,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000102,2016-02-21,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-000102,2016-02-21,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-000102,2016-02-21,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-000103,2016-02-22,Day (07-19),RN-006,Mei Sharma,Charge Nurse
SH-000103,2016-02-22,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-000103,2016-02-22,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-000103,2016-02-22,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-000103,2016-02-22,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-000103,2016-02-22,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-000103,2016-02-22,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-000104,2016-02-22,Night (19-07),RN-020,Ana Silva,Charge Nurse
SH-000104,2016-02-22,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-000104,2016-02-22,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-000104,2016-02-22,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-000104,2016-02-22,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-000104,2016-02-22,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-000104,2016-02-22,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-000105,2016-02-23,Day (07-19),RN-003,Tom Dubois,Charge Nurse
SH-000105,2016-02-23,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-000105,2016-02-23,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-000105,2016-02-23,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-000105,2016-02-23,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-000105,2016-02-23,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-000105,2016-02-23,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-000106,2016-02-23,Night (19-07),RN-016,Ivan Adeyemi,Charge Nurse
SH-000106,2016-02-23,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-000106,2016-02-23,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-000106,2016-02-23,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-000106,2016-02-23,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-000106,2016-02-23,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-000106,2016-02-23,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-000107,2016-02-24,Day (07-19),RN-018,Omar Ivanov,Charge Nurse
SH-000107,2016-02-24,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000107,2016-02-24,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-000107,2016-02-24,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-000107,2016-02-24,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-000107,2016-02-24,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-000107,2016-02-24,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-000108,2016-02-24,Night (19-07),RN-022,Diego Bauer,Charge Nurse
SH-000108,2016-02-24,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-000108,2016-02-24,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-000108,2016-02-24,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000108,2016-02-24,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-000108,2016-02-24,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-000108,2016-02-24,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000109,2016-02-25,Day (07-19),RN-024,Priya Okafor,Charge Nurse
SH-000109,2016-02-25,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-000109,2016-02-25,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-000109,2016-02-25,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-000109,2016-02-25,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-000109,2016-02-25,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-000110,2016-02-25,Night (19-07),RN-006,Mei Sharma,Charge Nurse
SH-000110,2016-02-25,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-000110,2016-02-25,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-000110,2016-02-25,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000110,2016-02-25,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-000110,2016-02-25,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-000111,2016-02-26,Day (07-19),RN-005,Zara Sharma,Charge Nurse
SH-000111,2016-02-26,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-000111,2016-02-26,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-000111,2016-02-26,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-000111,2016-02-26,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-000111,2016-02-26,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-000112,2016-02-26,Night (19-07),RN-020,Ana Silva,Charge Nurse
SH-000112,2016-02-26,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-000112,2016-02-26,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-000112,2016-02-26,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000112,2016-02-26,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-000112,2016-02-26,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-000112,2016-02-26,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-000113,2016-02-27,Day (07-19),RN-039,Grace Dubois,Charge Nurse
SH-000113,2016-02-27,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000113,2016-02-27,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-000113,2016-02-27,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-000113,2016-02-27,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-000113,2016-02-27,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-000113,2016-02-27,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-000114,2016-02-27,Night (19-07),RN-011,Mei Okafor,Charge Nurse
SH-000114,2016-02-27,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-000114,2016-02-27,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-000114,2016-02-27,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-000114,2016-02-27,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000114,2016-02-27,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-000114,2016-02-27,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-000115,2016-02-28,Day (07-19),RN-039,Grace Dubois,Charge Nurse
SH-000115,2016-02-28,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-000115,2016-02-28,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-000115,2016-02-28,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-000115,2016-02-28,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000115,2016-02-28,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-000115,2016-02-28,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-030,Tom Nguyen,Charge Nurse
SH-000116,2016-02-28,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-000116,2016-02-28,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-034,Priya Rossi,Charge Nurse
SH-000117,2016-02-29,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-000117,2016-02-29,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-015,Leo Adeyemi,Charge Nurse
SH-000118,2016-02-29,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-000118,2016-02-29,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-006,Mei Sharma,Charge Nurse
SH-000119,2016-03-01,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-000119,2016-03-01,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-039,Grace Dubois,Charge Nurse
SH-000120,2016-03-01,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-000120,2016-03-01,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-031,Diego Khan,Charge Nurse
SH-000121,2016-03-02,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-000121,2016-03-02,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-018,Omar Ivanov,Charge Nurse
SH-000122,2016-03-02,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-000122,2016-03-02,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-001,Diego Costa,Charge Nurse
SH-000123,2016-03-03,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-000123,2016-03-03,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-037,Diego Meyer,Charge Nurse
SH-000124,2016-03-03,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-000124,2016-03-03,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-000125,2016-03-04,Day (07-19),RN-018,Omar Ivanov,Charge Nurse
SH-000125,2016-03-04,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-000125,2016-03-04,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-000125,2016-03-04,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-000125,2016-03-04,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-000125,2016-03-04,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-000125,2016-03-04,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000126,2016-03-04,Night (19-07),RN-040,Hana Meyer,Charge Nurse
SH-000126,2016-03-04,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-000126,2016-03-04,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-000126,2016-03-04,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000126,2016-03-04,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-000126,2016-03-04,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-000126,2016-03-04,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-000127,2016-03-05,Day (07-19),RN-010,Priya Park,Charge Nurse
SH-000127,2016-03-05,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-000127,2016-03-05,Day (07-19),RN-022,Diego Bauer,Bedside Nurse
SH-000127,2016-03-05,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-000127,2016-03-05,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-000127,2016-03-05,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-000127,2016-03-05,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-000128,2016-03-05,Night (19-07),RN-022,Diego Bauer,Charge Nurse
SH-000128,2016-03-05,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-000128,2016-03-05,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-000128,2016-03-05,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-000128,2016-03-05,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-000128,2016-03-05,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-000128,2016-03-05,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-000129,2016-03-06,Day (07-19),RN-022,Diego Bauer,Charge Nurse
SH-000129,2016-03-06,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-000129,2016-03-06,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-000129,2016-03-06,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-000129,2016-03-06,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-000129,2016-03-06,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-000130,2016-03-06,Night (19-07),RN-022,Diego Bauer,Charge Nurse
SH-000130,2016-03-06,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-000130,2016-03-06,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-000130,2016-03-06,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-000130,2016-03-06,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-000130,2016-03-06,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-000131,2016-03-07,Day (07-19),RN-002,Mei Mensah,Charge Nurse
SH-000131,2016-03-07,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000131,2016-03-07,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-000131,2016-03-07,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-000131,2016-03-07,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-000131,2016-03-07,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-000132,2016-03-07,Night (19-07),RN-011,Mei Okafor,Charge Nurse
SH-000132,2016-03-07,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-000132,2016-03-07,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-000132,2016-03-07,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-000132,2016-03-07,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-000132,2016-03-07,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-000133,2016-03-08,Day (07-19),RN-010,Priya Park,Charge Nurse
SH-000133,2016-03-08,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-000133,2016-03-08,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-000133,2016-03-08,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-000133,2016-03-08,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-000133,2016-03-08,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-000134,2016-03-08,Night (19-07),RN-029,Omar Adeyemi,Charge Nurse
SH-000134,2016-03-08,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-000134,2016-03-08,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-000134,2016-03-08,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-000134,2016-03-08,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-000134,2016-03-08,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-000135,2016-03-09,Day (07-19),RN-001,Diego Costa,Charge Nurse
SH-000135,2016-03-09,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-000135,2016-03-09,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-000135,2016-03-09,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-000135,2016-03-09,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-000135,2016-03-09,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-000136,2016-03-09,Night (19-07),RN-012,Zara Okafor,Charge Nurse
SH-000136,2016-03-09,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-000136,2016-03-09,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-000136,2016-03-09,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-000136,2016-03-09,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-000136,2016-03-09,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-000137,2016-03-10,Day (07-19),RN-039,Grace Dubois,Charge Nurse
SH-000137,2016-03-10,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-000137,2016-03-10,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-000137,2016-03-10,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-000137,2016-03-10,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-000137,2016-03-10,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-000138,2016-03-10,Night (19-07),RN-010,Priya Park,Charge Nurse
SH-000138,2016-03-10,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-000138,2016-03-10,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000138,2016-03-10,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-000138,2016-03-10,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-000138,2016-03-10,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-000139,2016-03-11,Day (07-19),RN-031,Diego Khan,Charge Nurse
SH-000139,2016-03-11,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-000139,2016-03-11,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-000139,2016-03-11,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-000139,2016-03-11,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-000139,2016-03-11,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-000140,2016-03-11,Night (19-07),RN-022,Diego Bauer,Charge Nurse
SH-000140,2016-03-11,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-000140,2016-03-11,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-000140,2016-03-11,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-000140,2016-03-11,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000140,2016-03-11,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-000141,2016-03-12,Day (07-19),RN-035,Maya Costa,Charge Nurse
SH-000141,2016-03-12,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-000141,2016-03-12,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-000141,2016-03-12,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-000141,2016-03-12,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-000141,2016-03-12,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-000142,2016-03-12,Night (19-07),RN-034,Priya Rossi,Charge Nurse
SH-000142,2016-03-12,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-000142,2016-03-12,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-000142,2016-03-12,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-000142,2016-03-12,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-000142,2016-03-12,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-000143,2016-03-13,Day (07-19),RN-014,Sofia Mensah,Charge Nurse
SH-000143,2016-03-13,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-000143,2016-03-13,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-000143,2016-03-13,Day (07-19),RN-020,Ana Silva,Bedside Nurse
